comp_name,year,year_estab,dom,pub,rev,revproj,exrev,exproj,domrev,capital,iso9000,iso9001,iso9002,qcyear,seicmm,level,anyotherqc,product,distr,services,projects,alliances,jv,us,uk,canada,europe,asia,australia,india,africa,middleeast,latinamer,eduntrain,ent,engineering,defence,health,telecomm,transport,port,textiles,publishing,travel,financial,manuf,egov,leasehire,web,libmgmt,airrailway,ecom,edesign,officeauto,oilpetro,softemp,othemp,projnserv,lang_os_ser,ites,rdbms,net_sysinter,multimedia,contentdev,itedu,webnecom,proddev,con,nochange,div,relateddiv,unreldiv,totaos,conglomorate
Bersoft Infotech Pvt. Ltd.,2003,1999,1,0,,,,,,,0,0,0,,0,,0,,,,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Bertelsmann Marketing Services India Pvt. Ltd.,2003,2000,1,0,1.6,,1.6,,0,2,0,0,0,,0,,0,,,,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,,,,,,4,0
Bharat Infotech Ltd.,2001,1993,1,1,0.8,,0.8,,0,250,0,0,0,,0,,0,0,0,2,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,50,0,1,0,0,1,0,0,0,0,1,0,,,,,,3,0
Bharat electronics Ltd.,1994,1990,1,1,1.5,,1.5,,,9,0,0,0,,0,,0,2,,,1,,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,1,1,0,0,0,,,,,,3,1
Bharat electronics Ltd.,1995,1990,1,1,,,,,,,0,0,0,,0,,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,1
Bharat electronics Ltd.,1997,1990,1,1,40,,13.2,,26.8,30,0,0,0,,0,,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,1
Bhari Information Technology Systems Pvt. Ltd,1997,1988,1,0,40,,13.2,,26.8,30,0,0,0,,0,,0,0,,0,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,56,1,1,1,1,1,1,0,1,1,1,,,,,,9,0
Bhari Information Technology Systems Pvt. Ltd.,1998,1988,1,0,40,,13.2,,26.8,30,0,0,0,,0,,0,4,2,0,6,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,259,56,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,9,0
Bhari Information Technology Systems Pvt. Ltd.,1999,1988,1,0,27.56,84.09,23.33,82.86,4.23,60.07,0,0,0,,0,,0,3,2,6,4,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,200,100,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0
Bhari Information Technology Systems Pvt. Ltd.,2001,1988,1,0,54,90,45,67.5,9,60,0,1,0,,0,,0,2,2,1,3,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,650,75,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,5,0
Bhari Information Technology Systems Pvt. Ltd.,2002,1988,1,0,,,,,,60,0,1,0,,0,,0,4,3,4,5,6,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,507,53,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,7,0
Bharti Telesoft Limited,2001,1999,1,0,3.6,81,2.5,77,1.1,100,0,1,0,,0,,0,5,1,3,5,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,20,1,0,1,1,0,0,0,0,1,1,,,,,,5,1
Bharti Telesoft Limited,2002,1999,1,0,52.3,244.1,29.1,159.4,23.2,100,0,1,0,,0,,0,4,1,4,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,37,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1
Bharti Telesoft Limited,2003,1999,1,0,124.96,250,43.99,93.77,80.97,100,0,1,0,2000,0,,0,,,,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,120,34,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,4,1
Bhilwara Infotech Limited,2001,2000,1,0,230,,220,,10,100,0,0,0,,0,,0,0,0,5,4,,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,75,15,1,0,0,1,0,0,0,0,1,1,,,,,,4,1
Bhilwara Infotech Limited,2002,2000,1,0,29.02,100,22.48,80,6.54,54,0,0,0,,0,,0,5,0,4,4,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,75,15,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,6,1
Bhilwara Infotech Limited,2003,2000,1,1,3.09,30,2.45,25,0.64,59.96,0,1,0,2000,0,,0,,,,8,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,91,21,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,3,1
Bhorucom Software Pvt. Ltd.,1999,1983,1,0,13.02,11.52,11.89,10.72,1.13,28.34,0,0,0,,0,,0,3,0,4,3,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,22,4,1,1,1,1,0,0,0,1,0,1,,,,,,6,0
Binary Semantics Limited,1997,1986,1,1,202.34,,24.5,,177.84,28.55,0,0,0,,0,,0,0,,0,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115,123,1,0,0,1,0,0,0,0,1,1,,,,,,4,0
Binary Semantics Limited,1998,1986,1,1,202.34,,24.5,,177.84,28.55,0,0,0,,0,,0,5,2,6,6,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,115,123,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,4,0
Binary Semantics Limited,1999,1986,1,1,185.2,280.5,65.5,77,119.7,28.6,0,0,0,,0,,0,5,2,7,3,,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,137,90,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,7,0
Binary Semantics Limited,2001,1986,1,1,341.1,427.7,114.3,186,226.8,40.2,0,0,0,,0,,0,4,1,4,3,,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,158,56,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,8,0
Bindview India Pvt. Ltd. (earlier Entevo (I) Pvt. Ltd),1999,1995,0,0,33.12,42.61,33.12,42.61,0,0.05,0,0,0,,0,,0,4,0,1,0,,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,1,,,,,,1,0
Bindview India Pvt. Ltd. (earlier Entevo (I) Pvt. Ltd),2001,1995,0,0,53.1,92.5,53.1,92.5,0,0.01,0,0,0,,0,,0,4,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,63,14,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,4,0
Bindview India Pvt. Ltd. (earlier Entevo (I) Pvt. Ltd),2002,1995,0,0,99,128,99,128,0,0.1,0,0,0,,0,,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,90,14,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,4,0
Bindview India Pvt. Ltd. (earlier Entevo (I) Pvt. Ltd),2003,1995,0,0,100.3,122,100.3,122,0,,0,0,0,,0,,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,120,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
Birla Counsultancy & Software Services,1994,1992,1,1,30,,30,,,200,0,0,0,,0,,0,0,,,7,,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,0,1,,,,,,6,1
Birla Counsultancy & Software Services,1995,1992,1,1,,,,,,,0,0,0,,0,,0,,,,,,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,,,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,6,1
Birla Counsultancy & Software Services,1997,1992,1,1,100.07,,82.045,,18.025,200,0,0,0,,0,,0,0,,0,,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,192,58,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,8,1
Birla Counsultancy & Software Services,1998,1992,1,1,100.07,,82.045,,18.025,,0,0,0,,0,,0,3,0,4,4,,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,192,58,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,9,1
Birla Counsultancy & Software Services,1999,1992,1,1,194,252.3,170,246,24,723.1,0,0,0,,0,,0,0,0,5,5,,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,154,40,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,4,1
Birla Counsultancy & Software Services,2001,1992,1,1,279.39,562.94,272.35,508.45,7.04,723.1,0,0,0,,0,,0,0,1,7,7,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,178,43,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,8,1
Birla Information Technologies,1994,1993,1,1,,,,,,,0,0,0,,0,,0,0,,,0,,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,105,25,1,1,0,1,0,0,0,0,0,0,,,,,,3,1
Birla Information Technologies,1997,1993,1,1,0.48,,0.48,,0,72.5,0,0,0,,0,,0,0,,0,,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,4,50,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1
Birla Information Technologies,1998,1993,1,1,0.48,,0.48,,0,72.5,0,0,0,,0,,0,0,0,3,0,,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,50,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1
Birla Technologies Limited,2002,2000,1,1,343,450,335.5,380,7.5,98,0,1,0,,0,,0,3,0,3,6,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,245,60,1,0,1,1,1,0,1,0,1,1,,,,,,7,1
BirlaSoft Limited,1995,1995,1,1,,,,,,,0,0,0,,0,,0,,,,,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,1,,,,,,7,1
BirlaSoft Limited,1997,1995,1,1,650,,620,,30,30,0,0,0,,0,,0,0,,0,,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,460,32,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,7,1
BirlaSoft Limited,1998,1995,1,1,650,,620,,30,30,0,0,0,,0,,0,1,1,0,6,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,460,32,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,7,1
BirlaSoft Limited,1999,1995,1,1,915,1385,883,1364,32,30,0,0,0,,0,,0,2,0,7,4,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,341,58,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1
BirlaSoft Limited,2001,1995,1,1,1658.9,,1658.9,,0,,0,1,0,,0,,0,4,2,4,3,,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1
BirlaSoft Limited,2002,1995,1,1,2755.1,3384.5,2755.1,3384.5,0,45,0,1,0,,0,,0,2,0,4,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,482,123,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,1
BirlaSoft Limited,2003,1995,1,1,2609.2,3300.5,2609.2,3300.5,0,450,0,1,0,2000,1,5,0,,,,9,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,735,111,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,1
Blue Chip Computer Consultants Pvt. Ltd.,1997,1985,1,0,20.14,,3.61,,16.53,2.1,0,0,0,,0,,0,0,,0,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,120,10,1,1,1,1,1,1,0,0,1,1,,,,,,8,0
Blue Chip Computer Consultants Pvt. Ltd.,1998,1985,1,0,20.14,,3.61,,16.53,2.1,0,0,0,,0,,0,5,0,3,4,,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,120,10,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,8,0
Blue Chip Computer Consultants Pvt. Ltd.,1999,1985,1,0,27,32,10,8.8,17,6.3,0,0,0,,0,,0,5,1,5,3,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,142,10,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,5,0
Blue Chip Computer Consultants Pvt. Ltd.,2001,1985,1,0,38.3,70,6,30,32.3,10,0,0,0,,0,,0,4,1,4,4,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,145,11,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0
Blue Chip Computer Consultants Pvt. Ltd.,2002,1985,1,0,32,60,6,30,26,10,0,0,0,,0,,0,4,1,4,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,8,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,4,0
Blue Chip Computer Consultants Pvt. Ltd.,2003,1985,1,0,33,41,9,15,24,10,0,0,0,,0,,0,,,,10,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Blue Information Technology,1994,1992,1,1,1.68,,1.68,,0,30,0,0,0,,0,,0,6,,,5,,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,17,1,1,0,1,0,0,1,0,0,1,,,,,,5,0
Blue Star Infotech Limited,1994,1984,1,1,47,,44.47,,2.53,7.2,0,0,0,,0,,0,0,,,4,,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,75,8,1,1,1,1,1,0,1,0,0,0,,,,,,6,1
Blue Star Infotech Limited,1995,1984,1,1,,,,,,,0,0,0,,0,,0,,,,,,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,4,1
Blue Star Infotech Limited,1997,1984,1,1,129.5,,129.5,,0,27,0,0,0,,0,,0,0,,0,,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,180,20,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,4,1
Blue Star Infotech Limited,1998,1984,1,1,129.5,,129.5,,0,27,0,0,0,,0,,0,1,0,3,5,,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,180,20,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,5,1
Blue Star Infotech Limited,1999,1984,1,1,204,328,183,271,21,271,0,0,0,,0,,0,0,0,6,4,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,300,30,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,4,1
Blue Star Infotech Limited,2001,1984,1,1,369.65,500,260.08,390,109.57,100,0,1,0,,0,,0,1,0,4,3,,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,289,32,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,4,1
Blue Star Infotech Limited,2002,1984,1,1,363.85,509.39,289.21,404.9,74.64,100,0,1,0,,0,,0,2,0,4,3,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,327,41,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,4,1
Blue Star Infotech Limited,2003,1984,1,1,622.1,678,418,543,204.1,100,0,1,0,,1,5,0,,,,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,501,64,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,7,1
Boolean Solutions,1997,1994,1,0,,,,,,,0,0,0,,0,,0,0,0,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,4,2,1,0,0,0,0,0,0,1,1,0,,,,,,3,0
Boolean Solutions,1998,1994,1,0,,,,,,,0,0,0,,0,,0,0,0,2,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0
Boston Education and Software Technologies Ltd.,1999,1982,1,0,71.8,88.69,5.93,3.99,65.87,10,0,0,0,,0,,0,1,1,4,3,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,200,1,1,1,0,1,1,0,0,1,0,,,,,,6,0
Boston Education and Software Technologies Ltd.,2001,1982,1,1,159.3,260,10.85,30,148.45,46.68,0,0,0,,0,,0,4,0,3,5,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,341,188,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,6,0
Boston Management Consultants Pvt. Ltd.,1994,1982,1,0,1.2,,0.8,,0.4,1,0,0,0,,0,,0,0,,,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,1,1,1,1,1,0,0,0,0,,,,,,6,1
Boston Management Consultants Pvt. Ltd.,1995,1982,1,0,,,,,,,0,0,0,,0,,0,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,6,1
Boston Management Consultants Pvt. Ltd.,1997,1982,1,0,,,,,,,0,0,0,,0,,0,0,,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,6,1
Boston Management Consultants Pvt. Ltd.,1998,1982,1,0,50,,10,,40,5,0,0,0,,0,,0,3,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1
Botree Software International Limited,2002,1997,1,0,6.36,15,4.77,10,1.59,49.67,0,1,0,,0,,0,3,0,3,4,3,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,144,20,1,0,0,0,0,0,0,0,1,1,,,,,,3,0
Botree Software International Limited,2003,1997,1,1,20.33,20,0.8,0.75,19.53,74.67,0,1,0,1994,0,,0,,,,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,46,14,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0
Brainswave Technologies Pvt. Ltd.,2001,2000,1,0,5,,5,,0,5,0,0,0,,0,,0,5,0,4,1,,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,25,7,1,1,1,1,0,0,1,0,1,1,,,,,,7,0
Brainswave Technologies Pvt. Ltd.,2002,2000,1,0,13.4,10,13.4,10,0,5,0,0,0,,0,,0,5,0,4,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,6,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,5,0
Brigade Corporation India Pvt. Ltd.,2002,1998,1,0,176,225,176,225,0,40.5,0,0,0,,0,,0,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,450,200,1,0,1,0,0,0,0,0,1,0,,,,,,3,1
Brigade Corporation India Pvt. Ltd.,2003,1998,1,0,210,250,210,250,0,41,0,1,0,2000,0,,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,245,71,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1
Britannia Industries,1994,1987,1,1,,,,,,186,0,0,0,,0,,0,2,,,1,,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,,,,,,3,1
Britannia Industries,1995,1987,1,1,,,,,,,0,0,0,,0,,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1
Buckau Wolf India,1994,1957,1,0,,,,,,,0,0,0,,0,,0,0,,,,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,,0,0,0,1,0,0,0,0,0,0,,,,,,1,1
Bunka Orient India Pvt. Ltd.,1997,1996,0,0,3.5,,3.5,,0,60,0,0,0,,0,,0,0,,0,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,1,0,,,,,,1,0
Bunka Orient India Pvt. Ltd.,1998,1996,0,0,3.5,,3.5,,0,60,0,0,0,,0,,0,2,6,3,2,,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Bunka Orient India Pvt. Ltd.,1999,1996,0,0,23.9,27,20.2,20.1,3.7,54.62,0,0,0,,0,,0,3,3,5,2,,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,30,30,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,4,0
Bunka Orient India Pvt. Ltd.,2001,1996,0,0,47,65,20.3,35,26.7,54.63,0,0,0,,0,,0,2,3,4,6,,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,50,22,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,4,0
Business Application Service Providers (P) Limited,2001,,1,0,7.5,,7.5,,0,1,0,0,0,,0,,0,0,0,13,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,1,1,,,,,,3,0
Business India. Info. Tech.,1994,1992,1,1,,,,,,12.5,0,0,0,,0,,0,3,,,1,,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,,,1,1,0,0,0,0,0,0,0,0,,,,,,2,1
Business India. Info. Tech.,1995,1992,1,0,,,,,,,0,0,0,,0,,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,,,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,4,1
Business Process Outsourcing (India) Pvt. Ltd.,2003,2001,1,0,,,,,,10,0,1,0,2000,0,,0,,,,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,,,,,,2,0
Busy Infotech Private Limited,2003,1997,1,0,5,8,,,,0.15,0,0,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,1,,,,,,1,0
